,match_id,radiant_win,radiant_heroes0,dire_heroes0,radiant_heroes1,dire_heroes1,radiant_heroes2,dire_heroes2,radiant_heroes3,dire_heroes3,radiant_heroes4,dire_heroes4
513,,1,71,95,57,41,62,14,70,104,11,28
514,,0,13,14,44,35,7,21,29,129,46,95
515,,0,111,75,17,31,86,67,8,14,120,55
516,,0,11,91,112,67,28,56,8,18,94,70
517,,0,7,102,98,28,45,106,105,55,35,34
518,,0,104,9,111,69,110,12,74,86,93,43
519,,1,9,5,3,54,47,83,70,129,44,73
520,,1,60,47,26,53,34,23,95,98,49,9
521,,1,15,18,21,40,22,86,14,84,56,101
522,,1,14,33,35,44,62,74,42,32,120,59
523,,1,104,93,6,26,9,84,58,97,44,74
524,,1,94,20,35,14,16,78,26,81,8,11
525,,1,34,104,72,14,74,39,26,105,8,93
526,,0,15,64,120,119,107,95,104,34,109,100
527,,1,93,19,62,33,73,41,76,74,86,8
528,,1,35,48,21,26,30,106,61,2,84,63
529,,0,71,68,119,1,81,25,17,108,67,58
530,,0,42,53,99,30,35,5,1,93,18,51
531,,1,1,92,51,75,62,40,60,55,13,38
532,,0,76,44,65,29,9,6,71,57,8,14
533,,1,44,67,14,114,36,51,19,35,41,100
534,,0,14,76,120,15,39,30,105,6,93,79
535,,0,6,62,76,106,14,114,121,21,90,101
